dataset; method; num_of_feat; wilcoxon_p; f1_results;
ecoli-0-1-4-7_vs_5-6.dat; NO SELECTION; 6; null; [0.375,0.0,0.0,0.0,0.0,0.0,0.3529411764705882,0.0]
ecoli-0-1-4-7_vs_5-6.dat; ANOVA; 1; 0.5929800980174267; [0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.5555555555555556]
ecoli-0-1-4-7_vs_5-6.dat; RELIEF; 1; 0.17971249487899976; [0.2666666666666667,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0]
ecoli-0-1-4-7_vs_5-6.dat; INFORATION GAIN; 1; 0.28504940740261275; [0.2666666666666667,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.5555555555555556]
ecoli-0-1-4-7_vs_5-6.dat; CHI SQUARE; 1; 1.0; [0.2666666666666667,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.5555555555555556]
ecoli-0-1-4-7_vs_5-6.dat; CORRELATION COEF; 1; 0.17971249487899976; [0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
glass-0-1-4-6_vs_2.dat; NO SELECTION; 9; null; [0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
glass-0-1-4-6_vs_2.dat; ANOVA; 1; 1; [0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
glass-0-1-4-6_vs_2.dat; RELIEF; 1; 1; [0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
glass-0-1-4-6_vs_2.dat; INFORATION GAIN; 1; 1; [0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
glass-0-1-4-6_vs_2.dat; CHI SQUARE; 1; 1; [0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
glass-0-1-4-6_vs_2.dat; CORRELATION COEF; 1; 1; [0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
ecoli-0-1_vs_5.dat; NO SELECTION; 6; null; [0.8235294117647058,0.0,0.0,0.0,0.0,0.0,0.7499999999999999,0.8]
ecoli-0-1_vs_5.dat; ANOVA; 1; 0.28504940740261275; [0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.761904761904762,0.7142857142857143]
